ID,Sentence A,Sentence B
271,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. 
272,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,14. 나는 제어권 전환 요청을 무시합니다. 
273,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. 
274,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. 
275,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. 
276,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
277,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
278,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
279,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
280,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
281,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
282,63. 나는 자율주행 중에도 발을 브레이크 근처에 둡니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
283,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. 
284,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. 
285,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. 
286,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. 
287,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,49. 나는 자율주행 중 숙면합니다. 
288,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. 
289,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,14. 나는 제어권 전환 요청을 무시합니다. 
290,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. 
291,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. 
292,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. 
293,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
294,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
295,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
296,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
297,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
298,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
299,31. 나는 자율 주행 동안 핸들 가까이에 손을 둡니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
300,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. 
301,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. 
302,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. 
303,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,49. 나는 자율주행 중 숙면합니다. 
304,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. 
305,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,14. 나는 제어권 전환 요청을 무시합니다. 
306,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. 
307,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. 
308,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. 
309,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
310,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
311,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
312,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
313,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
314,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
315,1. 나는 도로를 적극적으로 관찰하고 후방 거울을 점검하여 자율 주행 시스템을 보조합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
316,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. 
317,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. 
318,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,49. 나는 자율주행 중 숙면합니다. 
319,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. 
320,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,14. 나는 제어권 전환 요청을 무시합니다. 
321,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. 
322,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. 
323,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. 
324,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
325,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
326,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
327,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
328,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
329,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
330,4. 나는 자동 운전 중에도 제어권 전환에 대한 경각심을 가지고 있습니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
331,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. 
332,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,49. 나는 자율주행 중 숙면합니다. 
333,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. 
334,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,14. 나는 제어권 전환 요청을 무시합니다. 
335,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. 
336,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. 
337,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. 
338,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
339,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
340,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
341,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
342,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
343,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
344,50. 나는 주행에 영향을 미칠 수 있는 상태(약물 복용 등)에서 자율주행 차를 사용합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
345,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,49. 나는 자율주행 중 숙면합니다. 
346,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. 
347,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,14. 나는 제어권 전환 요청을 무시합니다. 
348,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. 
349,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. 
350,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. 
351,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
352,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
353,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
354,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
355,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
356,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
357,7. 나는 자율 주행 시스템이 완벽하게 처리할 수 있다고 믿고 빙판길이나 미끄러운 도로에서 거침없이 빠르게 운전합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
358,49. 나는 자율주행 중 숙면합니다. ,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. 
359,49. 나는 자율주행 중 숙면합니다. ,14. 나는 제어권 전환 요청을 무시합니다. 
360,49. 나는 자율주행 중 숙면합니다. ,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. 
361,49. 나는 자율주행 중 숙면합니다. ,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. 
362,49. 나는 자율주행 중 숙면합니다. ,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. 
363,49. 나는 자율주행 중 숙면합니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
364,49. 나는 자율주행 중 숙면합니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
365,49. 나는 자율주행 중 숙면합니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
366,49. 나는 자율주행 중 숙면합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
367,49. 나는 자율주행 중 숙면합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
368,49. 나는 자율주행 중 숙면합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
369,49. 나는 자율주행 중 숙면합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
370,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. ,14. 나는 제어권 전환 요청을 무시합니다. 
371,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. ,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. 
372,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. ,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. 
373,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. ,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. 
374,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
375,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
376,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
377,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
378,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
379,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
380,30. 자율 주행 시스템을 재미로 과속운전 하는 데에 사용합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
381,14. 나는 제어권 전환 요청을 무시합니다. ,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. 
382,14. 나는 제어권 전환 요청을 무시합니다. ,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. 
383,14. 나는 제어권 전환 요청을 무시합니다. ,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. 
384,14. 나는 제어권 전환 요청을 무시합니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
385,14. 나는 제어권 전환 요청을 무시합니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
386,14. 나는 제어권 전환 요청을 무시합니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
387,14. 나는 제어권 전환 요청을 무시합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
388,14. 나는 제어권 전환 요청을 무시합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
389,14. 나는 제어권 전환 요청을 무시합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
390,14. 나는 제어권 전환 요청을 무시합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
391,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. ,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. 
392,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. ,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. 
393,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
394,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
395,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
396,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
397,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
398,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
399,48. 나는 자율주행 사용 중 운전자석을 이탈합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
400,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. ,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. 
401,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
402,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
403,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
404,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
405,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
406,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
407,2. 나는 자율 주행 시스템이 충돌을 방지할 것이라고 가정하고 수동 운전 중에 차량 간 안전 거리를 확보하지 않고 다른 차량을 추월하려고 시도합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
408,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. ,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. 
409,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
410,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
